Begin Time - hh:mm:ss.ms,Begin Time - ss.msec,Begin Time - msec,Begin Time - PAL,End Time - hh:mm:ss.ms,End Time - ss.msec,End Time - msec,End Time - PAL,Duration - hh:mm:ss.ms,Duration - ss.msec,Duration - msec,Duration - PAL,ESP Epifania Sahinos Pérez / APG Areli Ponce García,Transcription,Traducción,Tokenization,Surface Segmentation,Canonical Segmentation,Surface Glossing,Canonical Glossing,Notes
0:00:29,29.393,29393,00:00:29:09,0:00:30,29.739,29739,00:00:29:18,0:00:00,0.346,346,00:00:00:08,,,,n,n,n,EPEN,EPEN,
0:00:30,29.739,29739,00:00:29:18,0:00:30,30.084,30084,00:00:30:02,0:00:00,0.345,345,00:00:00:08,,,,pala,pala,pala,CONJ,CONJ,
0:00:30,30.084,30084,00:00:30:02,0:00:30,30.43,30430,00:00:30:10,0:00:00,0.346,346,00:00:00:08,,,,ka,ka,kah,only,only,
0:00:30,30.43,30430,00:00:30:10,0:00:32,32.091,32091,00:00:32:02,0:00:02,1.661,1661,00:00:01:16,ESP,"pa:katsán, n pala u:ni:nán,","tienen dolores estomacales,",,,,,,
0:00:30,30.43,30430,00:00:30:10,0:00:31,30.845,30845,00:00:30:21,0:00:00,0.415,415,00:00:00:10,,,,pa:katsán,pa:-katsán,pa:-katsan,abdomen-pain [3SBJ.SG PRES IPFV],abdomen-pain [3SBJ.SG PRES IPFV],
0:00:31,30.845,30845,00:00:30:21,0:00:31,31.26,31260,00:00:31:06,0:00:00,0.415,415,00:00:00:10,,,,n,n,n,EPEN,EPEN,
0:00:31,31.26,31260,00:00:31:06,0:00:32,31.675,31675,00:00:31:16,0:00:00,0.415,415,00:00:00:10,,,,pala,pala,pala,CONJ,CONJ,
0:00:32,31.675,31675,00:00:31:16,0:00:32,32.091,32091,00:00:32:02,0:00:00,0.416,416,00:00:00:10,,,,u:ni:nán,u:n-i:-nán,u:n-ni-nan,wind-DAT-REFL,wind-DAT-REFL,
0:00:32,32.091,32091,00:00:32:02,0:00:35,35.453,35453,00:00:35:11,0:00:03,3.362,3362,00:00:03:09,ESP,wa: napa:ma:wakaya iyma: nali:lakatlawaniya *manteca**,se les puede colocar una hoja con manteca de cerdo en la parte del estómago,,,,,,
0:00:32,32.091,32091,00:00:32:02,0:00:33,32.763,32763,00:00:32:19,0:00:01,0.672,672,00:00:00:16,,,,wa:,wa:,wa:,FOC,FOC,
0:00:33,32.763,32763,00:00:32:19,0:00:33,33.435,33435,00:00:33:10,0:00:01,0.672,672,00:00:00:16,,,,napa:ma:wakaya,na-pa:-ma:-waka-ya,na-pa:-ma:-waka-a:'-',FUT-abdomen-CAUS-V.be.up-IPFV [2SBJ.SG],FUT-abdomen-CAUS-V.be.up-IPFV-2SBJ.SG,
0:00:33,33.435,33435,00:00:33:10,0:00:34,34.108,34108,00:00:34:02,0:00:01,0.673,673,00:00:00:16,,,,iyma:,iyma:,iyma:,DEM,DEM,
0:00:34,34.108,34108,00:00:34:02,0:00:35,34.78,34780,00:00:34:19,0:00:01,0.672,672,00:00:00:16,,,,nali:lakatlawaniya2,na-li:-laka-tlawa-ni-ya,na-li:-laka-tlawa-ni-a:'-',FUT-INS-face-V.do-DAT-IPFV [2SBJ.SG],FUT-INS-face-V.do-DAT-IPFV-2SBJ.SG,
0:00:35,34.78,34780,00:00:34:19,0:00:35,35.453,35453,00:00:35:11,0:00:01,0.673,673,00:00:00:16,,,,*manteca**,manteca,manteca,lard,lard,
0:00:35,35.453,35453,00:00:35:11,0:00:39,39.082,39082,00:00:39:02,0:00:04,3.629,3629,00:00:03:15,ESP,"chu: n chu: ma: n *carbonato** nali:laka.... Stapu stapu n li:lakatlawaniya',","con un poco de bicarbonato de sodio,",,,,,,
0:00:35,35.453,35453,00:00:35:11,0:00:36,35.782,35782,00:00:35:19,0:00:00,0.329,329,00:00:00:08,,,,chu:,chu:,chu:,PTCL,PTCL,
0:00:36,35.782,35782,00:00:35:19,0:00:36,36.112,36112,00:00:36:02,0:00:00,0.33,330,00:00:00:08,,,,n,n,n,EPEN,EPEN,
0:00:36,36.112,36112,00:00:36:02,0:00:36,36.442,36442,00:00:36:11,0:00:00,0.33,330,00:00:00:08,,,,chu:,chu:,chu:,PTCL,PTCL,
0:00:36,36.442,36442,00:00:36:11,0:00:37,36.772,36772,00:00:36:19,0:00:00,0.33,330,00:00:00:08,,,,ma:,ma:,ma:,TAG,TAG,
0:00:37,36.772,36772,00:00:36:19,0:00:37,37.102,37102,00:00:37:02,0:00:00,0.33,330,00:00:00:08,,,,n,n,n,EPEN,EPEN,
0:00:37,37.102,37102,00:00:37:02,0:00:37,37.432,37432,00:00:37:10,0:00:00,0.33,330,00:00:00:08,,,,*carbonato**,caronato,carbonato,bicarbonate,bicarbonate,
0:00:37,37.432,37432,00:00:37:10,0:00:38,37.762,37762,00:00:37:19,0:00:00,0.33,330,00:00:00:08,,,,nali:laka....,na-li:-laka-....,na-li:-laka-....,FUT-INS-face-,FUT-INS-face-,
0:00:38,37.762,37762,00:00:37:19,0:00:38,38.092,38092,00:00:38:02,0:00:00,0.33,330,00:00:00:08,,,,Stapu,stapu,stap,bean,bean,
0:00:38,38.092,38092,00:00:38:02,0:00:38,38.422,38422,00:00:38:10,0:00:00,0.33,330,00:00:00:08,,,,stapu,stapu,stap,bean,bean,
0:00:38,38.422,38422,00:00:38:10,0:00:39,38.752,38752,00:00:38:18,0:00:00,0.33,330,00:00:00:08,,,,n,n,n,EPEN,EPEN,
0:00:39,38.752,38752,00:00:38:18,0:00:39,39.082,39082,00:00:39:02,0:00:00,0.33,330,00:00:00:08,,,,li:lakatlawaniya',li:-laka-tlawa-ni-ya-',li:-laka-tlawa-ni-a:'-',INS-face-V.do-DAT-IPFV-2SBJ.SG [PRES],INS-face-V.do-DAT-IPFV-2SBJ.SG [PRES],
0:00:39,39.082,39082,00:00:39:02,0:00:42,41.856,41856,00:00:41:21,0:00:03,2.774,2774,00:00:02:19,ESP,"napa:ma:wakaya', naqchi:wakaniya n chu: na: luwa","se coloca en la boca del estómago y se sujeta con alguna venda, también es",,,,,,
0:00:39,39.082,39082,00:00:39:02,0:00:40,39.544,39544,00:00:39:13,0:00:00,0.462,462,00:00:00:11,,,,napa:ma:wakaya',na-pa:-ma:-waka-ya-',na-pa:-ma:-waka-a:'-',FUT-abdomen-CAUS-V.be.up-IPFV-2SBJ.SG,FUT-abdomen-CAUS-V.be.up-IPFV-2SBJ.SG,
0:00:40,39.544,39544,00:00:39:13,0:00:40,40.006,40006,00:00:40:00,0:00:00,0.462,462,00:00:00:11,,,,naqchi:wakaniya,na-q-chi:-waka-ni-ya,na-aq-chi:-waka-ni-a:'-',FUT-head-V.tie-V.be.up-DAT-IPFV [2SBJ.SG],FUT-head-V.tie-V.be.up-DAT-IPFV-2SBJ.SG,
0:00:40,40.006,40006,00:00:40:00,0:00:40,40.469,40469,00:00:40:11,0:00:00,0.463,463,00:00:00:11,,,,n,n,n,EPEN,EPEN,
0:00:40,40.469,40469,00:00:40:11,0:00:41,40.931,40931,00:00:40:23,0:00:00,0.462,462,00:00:00:11,,,,chu:,chu:,chu:,PTCL,PTCL,
0:00:41,40.931,40931,00:00:40:23,0:00:41,41.393,41393,00:00:41:09,0:00:00,0.462,462,00:00:00:11,,,,na:,na:,na:,aslo,also,
0:00:41,41.393,41393,00:00:41:09,0:00:42,41.856,41856,00:00:41:21,0:00:00,0.463,463,00:00:00:11,,,,luwa,luwa,luwa,very,very,
0:00:42,41.856,41856,00:00:41:21,0:00:47,46.879,46879,00:00:46:21,0:00:05,5.023,5023,00:00:05:00,ESP,"li:kúchani iyma: n pú:lhuku', nitakatsí: wixi n pala na: laqapasa iyma: na: katsi:ya n pi chaná n tlawakán.","un remedio muy efectivo este pú:lhuku', no sé si tú lo conozcas de esta manera.",,,,,,
0:00:42,41.856,41856,00:00:41:21,0:00:42,42.135,42135,00:00:42:03,0:00:00,0.279,279,00:00:00:06,,,,li:kúchani,li:-kúcha-n-i,li:-kuchan-n,INS-V.care-DVB-JNCT,INS-V.care-DVB,
0:00:42,42.135,42135,00:00:42:03,0:00:42,42.414,42414,00:00:42:10,0:00:00,0.279,279,00:00:00:06,,,,iyma:,iyma:,iyma:,DEM,DEM,
0:00:42,42.414,42414,00:00:42:10,0:00:43,42.693,42693,00:00:42:17,0:00:00,0.279,279,00:00:00:06,,,,n,n,n,EPEN,EPEN,
0:00:43,42.693,42693,00:00:42:17,0:00:43,42.972,42972,00:00:42:24,0:00:00,0.279,279,00:00:00:06,,,,pú:lhuku',pú:lhuku',pú:lhuku',Critonia.morifolia,Critonia.morifolia,
0:00:43,42.972,42972,00:00:42:24,0:00:43,43.251,43251,00:00:43:06,0:00:00,0.279,279,00:00:00:06,,,,nitakatsí:,ni-ta-katsí:,ni-ta-katsí:,NEG-INC-V.know,NEG-INC-V.know,
0:00:43,43.251,43251,00:00:43:06,0:00:44,43.53,43530,00:00:43:13,0:00:00,0.279,279,00:00:00:06,,,,wixi,wix-i,wix,PRN.2SBJ.SG-JNCT,PRN.2SBJ.SG,
0:00:44,43.53,43530,00:00:43:13,0:00:44,43.809,43809,00:00:43:20,0:00:00,0.279,279,00:00:00:06,,,,n,n,n,EPEN,EPEN,
0:00:44,43.809,43809,00:00:43:20,0:00:44,44.088,44088,00:00:44:02,0:00:00,0.279,279,00:00:00:06,,,,pala,pala,pala,CONJ,CONJ,
0:00:44,44.088,44088,00:00:44:02,0:00:44,44.367,44367,00:00:44:09,0:00:00,0.279,279,00:00:00:06,,,,na:,na:,na:,aslo,also,
0:00:44,44.367,44367,00:00:44:09,0:00:45,44.646,44646,00:00:44:16,0:00:00,0.279,279,00:00:00:06,,,,laqapasa,laqapas-a,laqapas-a:'-',V.recognize-IPFV [2SBJ.SG PRES],V.recognize-IPFV-2SBJ.SG [PRES],
0:00:45,44.646,44646,00:00:44:16,0:00:45,44.925,44925,00:00:44:23,0:00:00,0.279,279,00:00:00:06,,,,iyma:,iyma:,iyma:,DEM,DEM,
0:00:45,44.925,44925,00:00:44:23,0:00:45,45.204,45204,00:00:45:05,0:00:00,0.279,279,00:00:00:06,,,,na:,na:,na:,aslo,also,
0:00:45,45.204,45204,00:00:45:05,0:00:45,45.483,45483,00:00:45:12,0:00:00,0.279,279,00:00:00:06,,,,katsi:ya,katsi:-y-a,katsi:-a:'-',V.know-IPFV-2SBJ.SG [PRES],V.know-IPFV-2SBJ.SG [PRES],
0:00:45,45.483,45483,00:00:45:12,0:00:46,45.762,45762,00:00:45:19,0:00:00,0.279,279,00:00:00:06,,,,n,n,n,EPEN,EPEN,
0:00:46,45.762,45762,00:00:45:19,0:00:46,46.041,46041,00:00:46:01,0:00:00,0.279,279,00:00:00:06,,,,pi,pi,pi,COMP,COMP,
0:00:46,46.041,46041,00:00:46:01,0:00:46,46.32,46320,00:00:46:08,0:00:00,0.279,279,00:00:00:06,,,,chaná,chaná,chaná',thus,thus,
0:00:46,46.32,46320,00:00:46:08,0:00:47,46.599,46599,00:00:46:14,0:00:00,0.279,279,00:00:00:06,,,,n,n,n,EPEN,EPEN,
0:00:47,46.599,46599,00:00:46:14,0:00:47,46.879,46879,00:00:46:21,0:00:00,0.28,280,00:00:00:07,,,,tlawakán,tlawa-kán,tlawa-kan,V.do-INDEF,V.do-INDEF,
0:00:47,46.879,46879,00:00:46:21,0:00:50,50.043,50043,00:00:50:01,0:00:03,3.164,3164,00:00:03:04,APG,"Xli:ka:na, chaná xa na: n ti: ma: xlakaskinqo:'yi n kilakna:nahnakán,","Es verdad, nuestras abuelas lo empleaban de esta manera,",,,,,,
